eid,subject,date,n_rois,_acronyms,roi_ids,GC_label
4bd1973d-8d44-4843-85dd-d672ed2a3329,ZFM-04026,2022-08-02,1,['VTA'],[0],CRITICAL
47fdea29-9505-4a41-892e-d1c15973c684,ZFM-04026,2022-08-03,1,['VTA'],[0],CRITICAL
e42f7261-aef4-45e9-8e73-030f26e39ceb,ZFM-04026,2022-08-04,1,['VTA'],[0],PASS
8144346d-e592-4a29-8981-9798ad620ea2,ZFM-04022,2022-03-24,1,"['VTA', 'SNc']",[0],CRITICAL
9b64a5d8-e04c-4d7c-b6a5-cb16fe8e56bb,ZFM-04022,2022-03-25,1,"['VTA', 'SNc']",[0],CRITICAL
0ac3c24a-e379-4a3a-bafb-bad6c91dd2af,ZFM-04022,2022-03-28,1,"['VTA', 'SNc']",[0],CRITICAL
368fa77f-1d54-40b0-ace4-bb36ab2b778a,ZFM-04022,2022-03-29,1,"['VTA', 'SNc']",[0],CRITICAL
36c701f5-ddfb-4aee-bcde-5a6007f58243,ZFM-04022,2022-04-01,1,"['VTA', 'SNc']",[0],CRITICAL
6d9cbaba-9579-4eda-8ca0-0af6b3b3b206,ZFM-04022,2022-04-05,1,"['VTA', 'SNc']",[0],CRITICAL
8a8666d6-6a59-4af7-a505-831c6534a216,ZFM-04022,2022-04-06,1,"['VTA', 'SNc']",[0],CRITICAL
324879a7-f689-40a9-9af9-fe9bf1b0243e,ZFM-04022,2022-06-21,1,"['VTA', 'SNc']",[0],"TO_CHECK, CRITICAL"
486af030-47d0-4d14-961c-6d213dd75e63,ZFM-04022,2022-06-23,1,"['VTA', 'SNc']",[0],PASS
384bf21a-eba2-43ff-b177-b6455e65882a,ZFM-04022,2022-06-27,2,"['VTA', 'SNc']","[0, 1]",TO_CHECK
dc6bbad4-418a-42b9-b61d-d0390765fb81,ZFM-04022,2022-06-28,1,"['VTA', 'SNc']",[0],CRITICAL
5d93d92e-ea91-44ff-b807-88b8e5338ded,ZFM-04022,2022-06-30,1,"['VTA', 'SNc']",[0],CRITICAL
8668aced-ae6c-4ade-be11-33b93c3a3828,ZFM-04022,2022-07-06,2,"['VTA', 'SNc']","[0, 1]",TO_CHECK
bb34f7f9-5c10-46a4-b863-b5d1767c9b61,ZFM-04022,2022-07-07,1,"['VTA', 'SNc']",[0],CRITICAL
a374d7dd-0d78-4a9d-b663-1791c47b2be0,ZFM-04022,2022-07-08,2,"['VTA', 'SNc']","[0, 1]",TO_CHECK
9c37c6e0-9bf0-4bde-b79a-4d6e95886350,ZFM-04022,2022-07-15,1,"['VTA', 'SNc']",[0],CRITICAL
173b48e4-8201-44f5-8c36-7886afcd82e2,ZFM-04022,2022-07-18,1,"['VTA', 'SNc']",[0],CRITICAL
f930de5b-41d4-4bd7-9a54-8ae4f81b99f7,ZFM-04022,2022-07-22,1,"['VTA', 'SNc']",[0],PASS
bc7a39b5-0e99-41e0-ba01-03a1380e1237,ZFM-04022,2022-07-26,2,"['VTA', 'SNc']","[0, 1]",CRITICAL
f0ebdfe3-15dd-4f71-b35e-aea6400b2b8b,ZFM-04022,2022-07-27,1,"['VTA', 'SNc']",[0],CRITICAL
45335143-4cdb-4f55-bda3-3d2046b6b7e7,ZFM-04022,2022-07-28,1,"['VTA', 'SNc']",[0],CRITICAL
3dffc578-3fa8-4d01-b0df-a61a5593be46,ZFM-04022,2022-07-29,2,"['VTA', 'SNc']","[0, 1]",CRITICAL
65f90bf6-5124-430a-ab73-134ac6fb374f,ZFM-04022,2022-11-29,2,"['VTA', 'SNc']","[0, 1]",CRITICAL
a1ccc8ed-9829-4af8-91fd-cc1c83b74b98,ZFM-04022,2022-12-30,2,"['VTA', 'SNc']","[0, 1]",TO_CHECK
537a8269-3cdb-4738-9b0f-1134cd4e3d0d,ZFM-04022,2023-01-10,2,"['VTA', 'SNc']","[0, 1]",PASS
67231166-8980-4146-ad6d-3d7bee327ccf,ZFM-04022,2023-01-12,2,"['VTA', 'SNc']","[0, 1]",PASS
2b051f03-6723-476f-b8e6-f309a119dde7,ZFM-04022,2023-07-03,1,"['VTA', 'SNc']",[0],TO_CHECK
afef8af4-2812-49a9-be2a-85ef210a28e3,ZFM-04022,2023-07-11,1,"['VTA', 'SNc']",[0],CRITICAL
